id,sentence1,sentence2,label
47289,"The sixth studio album was released on February 24 , 2010 in Japan , on March 2 , Canada , in Europe on March 3 , and on April 6 in North America .","Kalmah 's sixth studio album was released in Europe on 24 February 2010 , Japan on 2 March , North America on 3 March and Canada on 6 April .",0
23774,"Walker was born in Chicago Heights , Illinois , in 1967 . He attended Bloom High School in Glenwood , Illinois .","Born in 1967 in Glenwood , Illinois , he attended the Bloom High School in Chicago Heights , Illinois .",0
9051,"The musicians on the 7th March recording session included Larry Knechtel , drums ; Hal Blaine , guitar ; Don Randi , bass ; and Al Casey , piano .","Hal Blaine ( drums ) , Al Casey ( guitar ) , Larry Knechtel ( bass ) and Don Randi ( piano ) were among the musicians of the recording session on 7 March .",0
10005,"The three inexperienced pilots were allowed to damage it , but they managed only to attack the bomber .","Johnson allowed the three inexperienced pilots to attack it , but they only managed to damage the bomber .",0
29007,"The terrain was excavated in 1992 and 1993 by David Hally of the University of Georgia and Patrick Garrow of the Shorter University in Rome , Georgia .","The site was excavated in 1992 and 1993 by Patrick Garrow of the University of Georgia and David Hally of the Shorter University in Rome , Georgia .",0
34331,It is 21 kilometres north-west of Bururi by road and 12.6 kilometres southeast of Vyanda and south of Muyuga .,"By road it is located 21 kilometres southeast of Bururi and 12.6 kilometres northwest of Vyanda , and south of Muyuga .",0
27553,"The origins of the blues are also closely linked to the religious music of the afro-American community , the spirituals .","The origins of the blues are also closely related to the American music of the Afro-religious community , the 'spirituals ' .",0
45958,Karinizhal is an Indian Malayalam film produced by JD Thottan and directed by Kovai Ramaswamy in 1971 .,"Karinizhal is an Indian Malayalam film , directed by JD Thottan in 1971 and produced by Kovai Ramaswamy .",0
33039,"In addition to the static array used in design , SystemVerilog offers dynamic arrays , associative arrays and queues :","SystemVerilog also offers static arrays , dynamic arrays and queues in addition to the associative array used in the design .",0
41720,Principal photography took place in additional installments between July 2016 and October 2016 with small pick-up days in December 2016 and January 2017 .,Principal - Photography took place between July 2016 and October 2016 in small installments with additional collection dates in December 2016 and January 2017 .,0
41332,"In 2001 , Derick Pumaren averaged 27.6 points in 10 games for the Tanduay Rhum Masters under coach Thomas in the Philippine Basketball Association .","In 2001 , Thomas averaged 27.6 points in 10 games for the Tanduay Rhum Masters under trainer Derick Pumaren in the Philippine Basketball Association .",0
15835,"When she rejected the ultimatum , she was sentenced and excommunicated by a church court in June 1952 .","When she rejected the ultimatum , she was excommunicated by a Church court and tried in June 1952 .",0
5884,"Robert Maass was born in East Orange , New Jersey , to German immigrants Hedwig and Clara Maass .","Clara Maass was born in East Orange , New Jersey , to Hedwig and Robert Maass , German immigrants .",0
17797,"A new drummer , Heyden Wilson , joined the band for recording this album , as did a second guitarist , Dave Traves .","A new drummer , Dave Traves , joined the band for recording this album , as did a second guitarist Heyden Wilson .",0
23687,"Võhma is a village in Lääneranna Parish , Pärnu County , in western Estonia .","Võhma is a village in the Lääneranna parish , Estonia , in western Pärnu County .",0
45934,"In 2015 , it was named as part of the Philharmonie de Paris Philharmonie 2 , when a larger symphony room was built by Jean Nouvel and renamed to Philharmonie 1 .","In 2015 it was renamed Philharmonie 2 as part of the Philharmonie de Paris , when a larger Symphony Hall was built by Jean Nouvel and Philharmonic 1 was named .",0
36910,"Lucas is represented by Sadie Coles HQ , London , Barbara Gladstone , New York , and Contemporary Fine Arts , Berlin ( CFA ) .","is represented by Sadie Coles HQ , London , Barbara Gladstone , New York , and Contemporary Fine Arts , Berlin ( CFA ) .",0
16030,"He married Lady Florence Jane Taylour , the daughter of Amelia Thompson , 3rd Marquess of Headfort and Thomas Taylour , on 5 August 1875 .","He married Lady Florence Jane Taylour , daughter of Thomas Taylour , 3rd Marquess of Headfort and Amelia Thompson , on August 5 , 1875 .",0
48165,`` Ketteiteki Sanpunkan '' was written by Chiaki Kuriyama specifically in mind with Sheena .,`` Ketteiteki Sanpunkan '' was written by Sheena specifically with Chiaki Kuriyama in mind .,0
47415,"Moses Hart ( November 26 , 1768 -- October 15 , 1852 ) was a Canadian businessman and seigneur , the eldest son of Aaron Hart .","Aaron Hart ( November 26 , 1768 - October 15 , 1852 ) was a Canadian businessman and seigneur , eldest son of Moses Hart .",0
14668,"Scatarie Island is an island in the Canadian province of Nova Scotia , located off the coast of Baleine , Cape Breton Island .","Cape Breton Island is an island located in the Canadian province of Nova Scotia , off the coast of Baleine , Scatarie Island .",0
39259,"He was born in Athens , Greece , and grew up in New York City , and then North Grafton , Massachusetts .","Born in New York City , he grew up in Athens , Greece , and then in North Grafton , Massachusetts .",0
35096,The Jiul de Vest river is a tributary of the River De La Hagher in Romania .,The De La Hagher River is a tributary of the Jiul de Vest River in Romania,0
6516,"In 2001 he founded in Zagreb , Croatia , the publishing house and the graphic workshop `` Petikat '' , most recently he worked on animation films at the Zagreb film .","In 2001 in Zagreb , Croatia he founded the publishing house and animated workshop `` Petikat '' . Most recently he worked on graphic films at Zagreb Film .",0
12366,"In `` Infiltrated '' , Barodius Gill and Airzel commands Dan from Marucho and Shun to separate .","In `` Infiltrated '' , Barodius orders Gill and Airzel to separate Dan from Marucho and Shun .",0
37120,"While Martin became lawyer and politician , James operated a successful sawmill near Monticello .","While James became a lawyer and politician , Martin operated a successful sawmill near Monticello .",0
24166,"All songs were written by Ritchie Blackmore , except `` Tragovi '' by Nenad Jovanović ( music ) and Dragan Urošević ( texts ) .","All songs were written by Dragan Urošević , except `` Tragovi '' by Ritchie Blackmore ( music ) and Nenad Jovanović ( lyrics ) .",0
5438,"Cheetham , born on 30 January 1928 in Taos , New Mexico , grew up in El Paso , Texas , and received B.S .","Born in El Paso , Texas , January 30 , 1928 , Cheetham grew up in Taos , New Mexico , received B.S .",0
1836,Ovarian diseases can be classified as reproductive disorders or as a disorders of the endocrine system .,Ovarian diseases can be classified as endocrine disorders or as disturbances of the reproductive system .,0
1661,"He formed a beautiful library and kept it open to scholars , wrote to himself and supported writers .","He formed a fine library and kept it open to scholars , supported himself and wrote writers .",0
44591,"In many problems , it is more convenient to work with D and the total charges than with E and the free charge .",In case of many problems it is more convenient to work with D and the free charges than with E and the total charge .,0
